University,Department,Name,Position,Link,Email,Research Focus
Berkeley,Dept of Molecular & Cell Biology,Iswar Hariharan,N/A,https://vcresearch.berkeley.edu/faculty/iswar-hariharan,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Richard Harland,N/A,https://vcresearch.berkeley.edu/faculty/richard-harland,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Robert Harley,N/A,https://vcresearch.berkeley.edu/faculty/robert-harley,N/A,N/A
Berkeley,School of Public Health,Eva Harris,N/A,https://vcresearch.berkeley.edu/faculty/eva-harris,N/A,N/A
Berkeley,Haas School of Business,Ann E. Harrison,N/A,https://vcresearch.berkeley.edu/faculty/ann-harrison,N/A,N/A
Berkeley,Dept of Mathematics,Jenny Harrison,N/A,https://vcresearch.berkeley.edu/faculty/jenny-harrison,N/A,N/A
Berkeley,Dept of Energy & Resources Group,John Harte,N/A,https://vcresearch.berkeley.edu/faculty/john-harte,N/A,N/A
Berkeley,Dept of Political Science,Erin Hartman,N/A,https://vcresearch.berkeley.edu/faculty/erin-hartman,N/A,N/A
Berkeley,Division of Computer Science (EECS),Björn Hartmann,N/A,https://vcresearch.berkeley.edu/faculty/bjorn-hartmann,N/A,N/A
Berkeley,Dept of Chemistry,John F. Hartwig,N/A,https://vcresearch.berkeley.edu/faculty/john-hartwig,N/A,N/A
Berkeley,Dept of Psychology,Allison Harvey,N/A,https://vcresearch.berkeley.edu/faculty/allison-harvey,N/A,N/A
Berkeley,Dept of East Asian Languages and Cultures,Yoko Hasegawa,N/A,https://vcresearch.berkeley.edu/faculty/yoko-hasegawa,N/A,N/A
Berkeley,Dept of Political Science,Ron E. Hassner,N/A,https://vcresearch.berkeley.edu/faculty/ron-hassner,N/A,N/A
Berkeley,Dept of Anthropology,Christine Hastorf,N/A,https://vcresearch.berkeley.edu/faculty/christine-hastorf,N/A,N/A
Berkeley,Dept of Sociology,Heather Haveman,N/A,https://vcresearch.berkeley.edu/faculty/heather-haveman,N/A,N/A
Berkeley,Dept of Physics,Wick Haxton,N/A,https://vcresearch.berkeley.edu/faculty/wick-haxton,N/A,N/A
Berkeley,Dept of Anthropology,Cori Hayden,N/A,https://vcresearch.berkeley.edu/faculty/cori-hayden,N/A,N/A
Berkeley,Dept of Integrative Biology,Tyrone B. Hayes,N/A,https://vcresearch.berkeley.edu/faculty/tyrone-hayes,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Lin He,N/A,https://vcresearch.berkeley.edu/faculty/lin-he,N/A,N/A
Berkeley,Dept of Chemistry,Martin P. Head-Gordon,N/A,https://vcresearch.berkeley.edu/faculty/martin-p-head-gordon,N/A,N/A
Berkeley,Dept of Bioengineering,Teresa Head-Gordon,N/A,https://vcresearch.berkeley.edu/faculty/teresa-head-gordon,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Rebecca W. Heald,N/A,https://vcresearch.berkeley.edu/faculty/rebecca-heald,N/A,N/A
Berkeley,Dept of Bioengineering,Kevin Edward Healy,N/A,https://vcresearch.berkeley.edu/faculty/kevin-edward-healy,N/A,N/A
Berkeley,Division of Computer Science (EECS),Marti Hearst,N/A,https://vcresearch.berkeley.edu/faculty/marti-hearst,N/A,N/A
Berkeley,Division of Computer Science (EECS),Joseph M. Hellerstein,N/A,https://vcresearch.berkeley.edu/faculty/joseph-m-hellerstein,N/A,N/A
Berkeley,Dept of Nutritional Sciences & Toxicology,Marc Hellerstein,N/A,https://vcresearch.berkeley.edu/faculty/marc-hellerstein,N/A,N/A
Berkeley,Dept of Physics,Frances Hellman,N/A,https://vcresearch.berkeley.edu/faculty/frances-hellman,N/A,N/A
Berkeley,Haas School of Business,Terrence Hendershott,N/A,https://vcresearch.berkeley.edu/faculty/terrence-hendershott,N/A,N/A
Berkeley,Dept of History,David Henkin,N/A,https://vcresearch.berkeley.edu/faculty/david-henkin,N/A,N/A
Berkeley,School of Public Health,Denise Herd,N/A,https://vcresearch.berkeley.edu/faculty/denise-herd,N/A,N/A
Berkeley,Dept of Economics,Benjamin Hermalin,N/A,https://vcresearch.berkeley.edu/faculty/benjamin-hermalin,N/A,N/A
Berkeley,Dept of History,Rebecca Herman,N/A,https://vcresearch.berkeley.edu/faculty/rebecca-herman,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Slawomir W. Hermanowicz,N/A,https://vcresearch.berkeley.edu/faculty/slawomir-w-hermanowicz,N/A,N/A
Berkeley,School of Journalism,Richard K. Hernandez,N/A,https://vcresearch.berkeley.edu/faculty/richard-hernandez,N/A,N/A
Berkeley,Dept of Bioengineering,Amy Herr,N/A,https://vcresearch.berkeley.edu/faculty/amy-herr,N/A,N/A
Berkeley,Dept of Scandinavian,Kate Heslop,N/A,https://vcresearch.berkeley.edu/faculty/kate-heslop,N/A,N/A
Berkeley,Dept of History,Carla Hesse,N/A,https://vcresearch.berkeley.edu/faculty/carla-hesse,N/A,N/A
Berkeley,Dept of Ancient Greek & Roman Studies,Todd Hickey,N/A,https://vcresearch.berkeley.edu/faculty/todd-hickey,N/A,N/A
Berkeley,Dept of Integrative Biology,Carole S. Hickman,N/A,https://vcresearch.berkeley.edu/faculty/carole-s-hickman,N/A,N/A
Berkeley,Dept of Landscape Architecture & Environmental Planning,Kristina Hill,N/A,https://vcresearch.berkeley.edu/faculty/kristina-hill,N/A,N/A
Berkeley,Dept of Landscape Architecture & Environmental Planning,Richard Hindle,N/A,https://vcresearch.berkeley.edu/faculty/richard-hindle,N/A,N/A
Berkeley,Dept of Psychology,Stephen Hinshaw,N/A,https://vcresearch.berkeley.edu/faculty/stephen-hinshaw,N/A,N/A
Berkeley,Dept of History,Hidetaka Hirota,N/A,https://vcresearch.berkeley.edu/faculty/hidetaka-hirota,N/A,N/A
Berkeley,Dept of Anthropology,Charles Hirschkind,N/A,https://vcresearch.berkeley.edu/faculty/charles-hirschkind,N/A,N/A
Berkeley,Dept of Industrial Engineering & Operations Research,Dorit Hochbaum,N/A,https://vcresearch.berkeley.edu/faculty/dorit-hochbaum,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Dirk Hockemeyer,N/A,https://vcresearch.berkeley.edu/faculty/dirk-hockemeyer,N/A,N/A
Berkeley,Dept of Political Science,Kinch Hoekstra,N/A,https://vcresearch.berkeley.edu/faculty/kinch-hoekstra,N/A,N/A
Berkeley,Dept of History,Stefan-Ludwig Hoffmann,N/A,https://vcresearch.berkeley.edu/faculty/stefan-ludwig-hoffmann,N/A,N/A
Berkeley,Dept of Philosophy,Wesley Holliday,N/A,https://vcresearch.berkeley.edu/faculty/wesley-holliday,N/A,N/A
Berkeley,Dept of Bioengineering,Ian Holmes,N/A,https://vcresearch.berkeley.edu/faculty/ian-holmes,N/A,N/A
Berkeley,Dept of Anthropology,Seth M. Holmes,N/A,https://vcresearch.berkeley.edu/faculty/seth-m-holmes,N/A,N/A
Berkeley,Dept of Anthropology,James Holston,N/A,https://vcresearch.berkeley.edu/faculty/james-holston,N/A,N/A
Berkeley,Haas School of Business,David Holtz,N/A,https://vcresearch.berkeley.edu/faculty/david-holtz,N/A,N/A
Berkeley,Dept of Mathematics,Olga Holtz,N/A,https://vcresearch.berkeley.edu/faculty/olga-holtz,N/A,N/A
Berkeley,Dept of Physics,William Holzapfel,N/A,https://vcresearch.berkeley.edu/faculty/william-holzapfel,N/A,N/A
Berkeley,Dept of English,Cathy Park Hong,N/A,https://vcresearch.berkeley.edu/faculty/cathy-park-hong,N/A,N/A
Berkeley,Dept of Landscape Architecture & Environmental Planning,Walter Hood,N/A,https://vcresearch.berkeley.edu/faculty/walter-hood,N/A,N/A
Berkeley,School of Law,Chris Jay Hoofnagle,N/A,https://vcresearch.berkeley.edu/faculty/chris-jay-hoofnagle,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Elizabeth Hoover,N/A,https://vcresearch.berkeley.edu/faculty/elizabeth-hoover,N/A,N/A
Berkeley,Dept of Physics,Petr Horava,N/A,https://vcresearch.berkeley.edu/faculty/petr-horava,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Roberto Horowitz,N/A,https://vcresearch.berkeley.edu/faculty/roberto-horowitz,N/A,N/A
Berkeley,Dept of East Asian Languages and Cultures,H. Mack Horton,N/A,https://vcresearch.berkeley.edu/faculty/h-mack-horton,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Arpad Horvath,N/A,https://vcresearch.berkeley.edu/faculty/arpad-horvath,N/A,N/A
Berkeley,Dept of City & Regional Planning,Justin Hosbey,N/A,https://vcresearch.berkeley.edu/faculty/justin-hosbey,N/A,N/A
Berkeley,Dept of Nuclear Engineering,Peter Hosemann,N/A,https://vcresearch.berkeley.edu/faculty/peter-hosemann,N/A,N/A
Berkeley,Dept of Music,Matthew Hough,N/A,https://vcresearch.berkeley.edu/faculty/matthew-hough,N/A,N/A
Berkeley,Dept of Economics,Hilary Hoynes,N/A,https://vcresearch.berkeley.edu/faculty/hilary-hoynes,N/A,N/A
Berkeley,Goldman School of Public Policy,Solomon Hsiang,N/A,https://vcresearch.berkeley.edu/faculty/solomon-hsiang,N/A,N/A
Berkeley,Dept of Geography,You-tien Hsing,N/A,https://vcresearch.berkeley.edu/faculty/you-tien-hsing,N/A,N/A
Berkeley,Haas School of Business,Ming Hsu,N/A,https://vcresearch.berkeley.edu/faculty/ming-hsu,N/A,N/A
Berkeley,Dept of Bioengineering,Patrick Hsu,N/A,https://vcresearch.berkeley.edu/faculty/patrick-hsu,N/A,N/A
Berkeley,Dept of History of Art,Jun Hu,N/A,https://vcresearch.berkeley.edu/faculty/jun-hu,N/A,N/A
Berkeley,Dept of Music,Lester Hu,N/A,https://vcresearch.berkeley.edu/faculty/lester-hu,N/A,N/A
Berkeley,Dept of Statistics,Haiyan Huang,N/A,https://vcresearch.berkeley.edu/faculty/haiyan-huang,N/A,N/A
Berkeley,School of Public Health,Alan Hubbard,N/A,https://vcresearch.berkeley.edu/faculty/alan-hubbard,N/A,N/A
Berkeley,Haas School of Business,Sa-kiera Tiarra Jolynn Hudson,N/A,https://vcresearch.berkeley.edu/faculty/sa-kiera-tiarra-jolynn-hudson,N/A,N/A
Berkeley,Dept of Integrative Biology,John Huelsenbeck,N/A,https://vcresearch.berkeley.edu/faculty/john-huelsenbeck,N/A,N/A
Berkeley,Dept of Ethnic Studies,Shari Huhndorf,N/A,https://vcresearch.berkeley.edu/faculty/shari-huhndorf,N/A,N/A
Berkeley,School of Education,Glynda Hull,N/A,https://vcresearch.berkeley.edu/faculty/glynda-hull,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Lynn Huntsinger,N/A,https://vcresearch.berkeley.edu/faculty/lynn-huntsinger,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,James Hurley,N/A,https://vcresearch.berkeley.edu/faculty/james-hurley,N/A,N/A
Berkeley,Dept of Mathematics,Michael Hutchings,N/A,https://vcresearch.berkeley.edu/faculty/michael-hutchings,N/A,N/A
Berkeley,Dept of Political Science,Susan Hyde,N/A,https://vcresearch.berkeley.edu/faculty/susan-hyde,N/A,N/A
Berkeley,Dept of Linguistics,Larry M. Hyman,N/A,https://vcresearch.berkeley.edu/faculty/larry-m-hyman,N/A,N/A
Berkeley,Dept of Spanish and Portuguese,Michael Iarocci,N/A,https://vcresearch.berkeley.edu/faculty/michael-iarocci,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,Enrique Iglesia,N/A,https://vcresearch.berkeley.edu/faculty/enrique-iglesia,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Alastair Iles,N/A,https://vcresearch.berkeley.edu/faculty/alastair-iles,N/A,N/A
Berkeley,Dept of Physics,Luca Victor Iliesiu,N/A,https://vcresearch.berkeley.edu/faculty/luca-victor-iliesiu,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Nicholas Ingolia,N/A,https://vcresearch.berkeley.edu/faculty/nicholas-ingolia,N/A,N/A
Berkeley,Dept of Linguistics,Sharon Inkelas,N/A,https://vcresearch.berkeley.edu/faculty/sharon-inkelas,N/A,N/A
Berkeley,Division of Computer Science (EECS),Nilah Ioannidis,N/A,https://vcresearch.berkeley.edu/faculty/nilah-ioannidis,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Ehud Isacoff,N/A,https://vcresearch.berkeley.edu/faculty/ehud-isacoff,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Cesunica Ivey,N/A,https://vcresearch.berkeley.edu/faculty/cesunica-ivey,N/A,N/A
Berkeley,Dept of Psychology,Richard Ivry,N/A,https://vcresearch.berkeley.edu/faculty/richard-ivry,N/A,N/A
Berkeley,Dept of Architecture,Lisa Iwamoto,N/A,https://vcresearch.berkeley.edu/faculty/lisa-iwamoto,N/A,N/A
Berkeley,Haas School of Business,Ganesh Iyer,N/A,https://vcresearch.berkeley.edu/faculty/ganesh-iyer,N/A,N/A
Berkeley,Dept of Physics,Barbara Jacak,N/A,https://vcresearch.berkeley.edu/faculty/barbara-jacak,N/A,N/A
Berkeley,Dept of Rhetoric,Shannon Jackson,N/A,https://vcresearch.berkeley.edu/faculty/shannon-jackson,N/A,N/A
Berkeley,Dept of History,Trevor Jackson,N/A,https://vcresearch.berkeley.edu/faculty/trevor-jackson,N/A,N/A
Berkeley,School of Law,Sharon Jacobs,N/A,https://vcresearch.berkeley.edu/faculty/sharon-jacobs,N/A,N/A
Berkeley,Dept of Middle Eastern Languages & Cultures,Nora Jacobsen Ben Hammed,N/A,https://vcresearch.berkeley.edu/faculty/nora-jacobsen-ben-hammed,N/A,N/A
Berkeley,Haas School of Business,Drew Jacoby-Senghor,N/A,https://vcresearch.berkeley.edu/faculty/drew-jacoby-senghor,N/A,N/A
Berkeley,Dept of Political Science,Desmond Jagmohan,N/A,https://vcresearch.berkeley.edu/faculty/desmond-jagmohan,N/A,N/A
Berkeley,School of Public Health,William Jagust,N/A,https://vcresearch.berkeley.edu/faculty/william-jagust,N/A,N/A
Berkeley,Dept of Economics,Michael Jansson,N/A,https://vcresearch.berkeley.edu/faculty/michael-jansson,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Ali Javey,N/A,https://vcresearch.berkeley.edu/faculty/ali-javey,N/A,N/A
Berkeley,Dept of Astronomy,Raymond Jeanloz,N/A,https://vcresearch.berkeley.edu/faculty/raymond-jeanloz,N/A,N/A
Berkeley,Dept of Linguistics,Peter Jenks,N/A,https://vcresearch.berkeley.edu/faculty/peter-jenks,N/A,N/A
Berkeley,School of Public Health,Nicholas Jewell,N/A,https://vcresearch.berkeley.edu/faculty/nicholas-jewell,N/A,N/A
Berkeley,Haas School of Business,Przemyslaw Jeziorski,N/A,https://vcresearch.berkeley.edu/faculty/przemyslaw-jeziorski,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Na Ji,N/A,https://vcresearch.berkeley.edu/faculty/na-ji,N/A,N/A
Berkeley,Division of Computer Science (EECS),Jiantao Jiao,N/A,https://vcresearch.berkeley.edu/faculty/jiantao-jiao,N/A,N/A
Berkeley,Dept of Mathematics,Svetlana Jitomirskaya,N/A,https://vcresearch.berkeley.edu/faculty/svetlana-jitomirskaya,N/A,N/A
Berkeley,Dept of Psychology,Oliver John,N/A,https://vcresearch.berkeley.edu/faculty/oliver-john,N/A,N/A
Berkeley,Dept of Linguistics,Keith Johnson,N/A,https://vcresearch.berkeley.edu/faculty/keith-johnson,N/A,N/A
Berkeley,Goldman School of Public Policy,Rucker Johnson,N/A,https://vcresearch.berkeley.edu/faculty/rucker-johnson,N/A,N/A
Berkeley,Dept of Psychology,Sheri Johnson,N/A,https://vcresearch.berkeley.edu/faculty/sheri-johnson,N/A,N/A
Berkeley,Dept of Demography,Jennifer Johnson-Hanks,N/A,https://vcresearch.berkeley.edu/faculty/jennifer-johnson-hanks,N/A,N/A
Berkeley,Dept of East Asian Languages and Cultures,Andrew F. Jones,N/A,https://vcresearch.berkeley.edu/faculty/andrew-jones,N/A,N/A
Berkeley,Dept of English,Donna Jones,N/A,https://vcresearch.berkeley.edu/faculty/donna-jones,N/A,N/A
Berkeley,Dept of African American Studies,Nikki Jones,N/A,https://vcresearch.berkeley.edu/faculty/nikki-jones,N/A,N/A
Berkeley,Dept of History,Stephanie E. Jones-Rogers,N/A,https://vcresearch.berkeley.edu/faculty/stephanie-e-jones-rogers,N/A,N/A
Berkeley,Dept of Statistics,Michael Jordan,N/A,https://vcresearch.berkeley.edu/faculty/michael-jordan,N/A,N/A
Berkeley,Division of Computer Science (EECS),Anthony D. Joseph,N/A,https://vcresearch.berkeley.edu/faculty/anthony-d-joseph,N/A,N/A
Berkeley,Dept of Anthropology,Rosemary A. Joyce,N/A,https://vcresearch.berkeley.edu/faculty/rosemary-joyce,N/A,N/A
Berkeley,Dept of Psychology,Keanan Joyner,N/A,https://vcresearch.berkeley.edu/faculty/keanan-joyner,N/A,N/A
Berkeley,School of Law,Robert A. Kagan,N/A,https://vcresearch.berkeley.edu/faculty/robert-kagan,N/A,N/A
Berkeley,Dept of Astronomy,Steven Kahn,N/A,https://vcresearch.berkeley.edu/faculty/steven-kahn,N/A,N/A
Berkeley,Dept of Comparative Literature,Victoria Kahn,N/A,https://vcresearch.berkeley.edu/faculty/victoria-kahn,N/A,N/A
Berkeley,Dept of History,Abhishek Kaicker,N/A,https://vcresearch.berkeley.edu/faculty/abhishek-kaicker,N/A,N/A
Berkeley,Dept of South and Southeast Asian Studies,Vasugi Kailasam,N/A,https://vcresearch.berkeley.edu/faculty/vasugi-kailasam,N/A,N/A
Berkeley,Haas School of Business,Ali Kakhbod,N/A,https://vcresearch.berkeley.edu/faculty/ali-kakhbod,N/A,N/A
Berkeley,Haas School of Business,Yuichiro Kamada,N/A,https://vcresearch.berkeley.edu/faculty/yuichiro-kamada,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Alexis Kaminski,N/A,https://vcresearch.berkeley.edu/faculty/alexis-kaminski,N/A,N/A
Berkeley,Dept of Energy & Resources Group,Daniel Kammen,N/A,https://vcresearch.berkeley.edu/faculty/daniel-kammen,N/A,N/A
Berkeley,Dept of Civil and Environmental Engineering,Adib Kanafani,N/A,https://vcresearch.berkeley.edu/faculty/adib-kanafani,N/A,N/A
Berkeley,Division of Computer Science (EECS),Angjoo Kanazawa,N/A,https://vcresearch.berkeley.edu/faculty/angjoo-kanazawa,N/A,N/A
Berkeley,Dept of Nutritional Sciences & Toxicology,Sona Kang,N/A,https://vcresearch.berkeley.edu/faculty/sona-kang,N/A,N/A
Berkeley,Dept of History,Tabitha Kanogo,N/A,https://vcresearch.berkeley.edu/faculty/tabitha-kanogo,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Boubacar Kante,N/A,https://vcresearch.berkeley.edu/faculty/boubacar-kante,N/A,N/A
Berkeley,Haas School of Business,Samuel Kapon,N/A,https://vcresearch.berkeley.edu/faculty/samuel-kapon,N/A,N/A
Berkeley,Dept of Economics,Shachar Kariv,N/A,https://vcresearch.berkeley.edu/faculty/shachar-kariv,N/A,N/A
Berkeley,Dept of Agricultural & Resource Economics,Larry S. Karp,N/A,https://vcresearch.berkeley.edu/faculty/larry-karp,N/A,N/A
Berkeley,Dept of Molecular & Cell Biology,Gary Karpen,N/A,https://vcresearch.berkeley.edu/faculty/gary-karpen,N/A,N/A
Berkeley,Dept of Physics,Daniel Kasen,N/A,https://vcresearch.berkeley.edu/faculty/daniel-kasen,N/A,N/A
Berkeley,Haas School of Business,Zsolt Katona,N/A,https://vcresearch.berkeley.edu/faculty/zsolt-katona,N/A,N/A
Berkeley,School of Law,Sonia Katyal,N/A,https://vcresearch.berkeley.edu/faculty/sonia-katyal,N/A,N/A
Berkeley,Dept of Chemical & Biomolecular Engineering,Alexander Katz,N/A,https://vcresearch.berkeley.edu/faculty/alexander-katz,N/A,N/A
Berkeley,Dept of History,Ethan Katz,N/A,https://vcresearch.berkeley.edu/faculty/ethan-katz,N/A,N/A
Berkeley,Dept of Integrative Biology,Daniela Kaufer,N/A,https://vcresearch.berkeley.edu/faculty/daniela-kaufer,N/A,N/A
Berkeley,Dept of Comparative Literature,Robert Kaufman,N/A,https://vcresearch.berkeley.edu/faculty/robert-kaufman,N/A,N/A
Berkeley,Dept of Economics,Supreet Kaur,N/A,https://vcresearch.berkeley.edu/faculty/supreet-kaur,N/A,N/A
Berkeley,Dept of Linguistics,Darya Kavitskaya,N/A,https://vcresearch.berkeley.edu/faculty/darya-kavitskaya,N/A,N/A
Berkeley,Dept of Economics,Kei Kawai,N/A,https://vcresearch.berkeley.edu/faculty/kei-kawai,N/A,N/A
Berkeley,Dept of Mechanical Engineering,Homayoon Kazerooni,N/A,https://vcresearch.berkeley.edu/faculty/homayoon-kazerooni,N/A,N/A
Berkeley,Dept of Art Practice,Asma Kazmi,N/A,https://vcresearch.berkeley.edu/faculty/asma-kazmi,N/A,N/A
Berkeley,Dept of Bioengineering,Jay D. Keasling,N/A,https://vcresearch.berkeley.edu/faculty/jay-keasling,N/A,N/A
Berkeley,Dept of Bioengineering,Tony M. Keaveny,N/A,https://vcresearch.berkeley.edu/faculty/tony-m-keaveny,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Trevor Keenan,N/A,https://vcresearch.berkeley.edu/faculty/trevor-keenan,N/A,N/A
Berkeley,School of Public Health,Ann Keller,N/A,https://vcresearch.berkeley.edu/faculty/ann-keller,N/A,N/A
Berkeley,"Dept of Environmental Science, Policy & Management",Nina Maggi Kelly,N/A,https://vcresearch.berkeley.edu/faculty/nina-maggi-kelly,N/A,N/A
Berkeley,Dept of Psychology,Dacher Keltner,N/A,https://vcresearch.berkeley.edu/faculty/dacher-keltner,N/A,N/A
Berkeley,Haas School of Business,Amir Kermani,N/A,https://vcresearch.berkeley.edu/faculty/amir-kermani,N/A,N/A
Berkeley,Dept of French,Richard Kern,N/A,https://vcresearch.berkeley.edu/faculty/richard-kern,N/A,N/A
Berkeley,School of Law,Orin Kerr,N/A,https://vcresearch.berkeley.edu/faculty/orin-kerr,N/A,N/A
Berkeley,School of Social Welfare,Erin Kerrison,N/A,https://vcresearch.berkeley.edu/faculty/erin-kerrison,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Kurt Keutzer,N/A,https://vcresearch.berkeley.edu/faculty/kurt-keutzer,N/A,N/A
Berkeley,Division of Electrical Engineering (EECS),Preeya Khanna,N/A,https://vcresearch.berkeley.edu/faculty/preeya-khanna,N/A,N/A
Berkeley,Dept of African American Studies,Micah Khater,N/A,https://vcresearch.berkeley.edu/faculty/micah-khater,N/A,N/A
Berkeley,"Dept of Theater, Dance, and Performance Studies",Roshanak Kheshti,N/A,https://vcresearch.berkeley.edu/faculty/roshanak-kheshti,N/A,N/A
Berkeley,Dept of Psychology,Celeste Kidd,N/A,https://vcresearch.berkeley.edu/faculty/celeste-kidd,N/A,N/A
Berkeley,Dept of Anthropology,Andrew Wooyoung Kim,N/A,https://vcresearch.berkeley.edu/faculty/andrew-wooyoung-kim,N/A,N/A
Berkeley,Dept of Ethnic Studies,Elaine H. Kim,N/A,https://vcresearch.berkeley.edu/faculty/elaine-h-kim,N/A,N/A
Berkeley,Haas School of Business,Shawn Kim,N/A,https://vcresearch.berkeley.edu/faculty/shawn-kim,N/A,N/A
Berkeley,Dept of Chemistry,Sung-Hou Kim,N/A,https://vcresearch.berkeley.edu/faculty/sung-hou-kim,N/A,N/A
